group_id,tier,category,template,scheme_ids,w_bits,a_bits,k_bits,v_bits,format,sig_width,exp_width,ieee_compliance,acc_terms,acc_width,lanes,rows,cols,in_bits,out_bits,asymmetric,with_requant,mapping_scope,notes,run_id,clock_period_ns,clock_mhz,run_dir,rtl_bundle_sha256,library_set_id,target_libraries,compile_mode,keep_hierarchy,operating_condition_requested,max_cores,library_setup_sha256,mapped_cell_area_um2,leaf_cell_count,blackbox_count,wns_ns,critical_delay_ns,achieved_fmax_mhz,timing_met,tool_version,status,report_dir,combinational_area_um2,noncombinational_area_um2,buf_inv_area_um2,net_interconnect_area_um2,total_cell_area_report_um2,total_area_report_um2
INT_MAC_W4_A8_N16,L2,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,16,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N16__T2p0ns,2.0,500.0,build/INT_MAC_W4_A8_N16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,128.674,212.0,0.0,0.967134,1.032866,968.179802608,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N16__T2p0ns/reports,75.075001,53.598999,5.187,,128.674,
INT_MAC_W4_A8_N16,L2,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,16,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N16__T1p0ns,1.0,1000.0,build/INT_MAC_W4_A8_N16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,131.222001,169.0,0.0,0.0997315,0.9002685,1110.77972849,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N16__T1p0ns/reports,77.623002,53.598999,4.277,,131.222001,
INT_MAC_W4_A8_N16,L2,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,16,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N16__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W4_A8_N16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,133.224001,190.0,0.0,0.0333386,0.8666614,1153.85316572,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N16__T0p9ns/reports,79.625002,53.598999,4.641,,133.224001,
INT_MAC_W8_A8_N256,L1,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,256,25,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N256__T2p0ns,2.0,500.0,build/INT_MAC_W8_A8_N256__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,217.763002,353.0,0.0,0.783845,1.216155,822.263609491,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N256__T2p0ns/reports,143.416003,74.346999,10.465,,217.763002,
INT_MAC_W8_A8_N256,L1,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,256,25,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N256__T1p0ns,1.0,1000.0,build/INT_MAC_W8_A8_N256__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,234.325002,372.0,0.0,0.00111312,0.99888688,1001.11436042,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N256__T1p0ns/reports,159.978003,74.346999,10.465,,234.325002,
INT_MAC_W8_A8_N256,L1,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,256,25,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N256__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W8_A8_N256__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,244.881002,412.0,0.0,0.000572383,0.899427617,1111.81820649,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N256__T0p9ns/reports,170.534004,74.346999,11.102,,244.881002,
INT_MAC_W8_A8_N16,L2,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,16,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N16__T2p0ns,2.0,500.0,build/INT_MAC_W8_A8_N16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,202.748002,327.0,0.0,0.783845,1.216155,822.263609491,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N16__T2p0ns/reports,135.317003,67.430999,10.101,,202.748002,
INT_MAC_W8_A8_N16,L2,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,16,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N16__T1p0ns,1.0,1000.0,build/INT_MAC_W8_A8_N16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,210.483002,311.0,0.0,0.0127352,0.9872648,1012.89947742,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N16__T1p0ns/reports,143.052003,67.430999,9.373,,210.483002,
INT_MAC_W8_A8_N16,L2,accumulator_anchor,int_mac,,8,8,,,signed_integer,,,,16,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W8_A8_N16__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W8_A8_N16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,223.769002,361.0,0.0,0.000546515,0.899453485,1111.78623095,1,X-2025.06-SP3,ok,build/INT_MAC_W8_A8_N16__T0p9ns/reports,156.338003,67.430999,9.282,,223.769002,
PE_W4A4_L8,L1,deployable_pe,packed_dot,,4,4,,,signed_integer,,,,,40,8,,,,,,0,deployable_pe,Dedicated 8-lane packed dot-product PE.,PE_W4A4_L8__T2p0ns,2.0,500.0,build/PE_W4A4_L8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,419.146007,616.0,0.0,0.00134397,1.99865603,500.336218434,1,X-2025.06-SP3,ok,build/PE_W4A4_L8__T2p0ns/reports,348.257008,70.888999,23.114,,419.146007,
PE_W4A4_L8,L1,deployable_pe,packed_dot,,4,4,,,signed_integer,,,,,40,8,,,,,,0,deployable_pe,Dedicated 8-lane packed dot-product PE.,PE_W4A4_L8__T1p0ns,1.0,1000.0,build/PE_W4A4_L8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,441.441006,737.0,0.0,0.000893116,0.999106884,1000.89391437,1,X-2025.06-SP3,ok,build/PE_W4A4_L8__T1p0ns/reports,370.552007,70.888999,29.301999,,441.441006,
PE_W4A4_L8,L1,deployable_pe,packed_dot,,4,4,,,signed_integer,,,,,40,8,,,,,,0,deployable_pe,Dedicated 8-lane packed dot-product PE.,PE_W4A4_L8__T0p9ns,0.9,1111.111111111111,build/PE_W4A4_L8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,445.809006,749.0,0.0,0.00140446,0.89859554,1112.84772235,1,X-2025.06-SP3,ok,build/PE_W4A4_L8__T0p9ns/reports,374.920007,70.888999,29.938999,,445.809006,
PE_W4A8_L4,L1,deployable_pe,packed_dot,,4,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W4A8 packed dot-product PE.,PE_W4A8_L4__T2p0ns,2.0,500.0,build/PE_W4A8_L4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,378.924007,544.0,0.0,0.00193834,1.99806166,500.485055101,1,X-2025.06-SP3,ok,build/PE_W4A8_L4__T2p0ns/reports,308.035008,70.888999,12.831,,378.924007,
PE_W4A8_L4,L1,deployable_pe,packed_dot,,4,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W4A8 packed dot-product PE.,PE_W4A8_L4__T1p0ns,1.0,1000.0,build/PE_W4A8_L4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,401.128007,659.0,0.0,0.000808775,0.999191225,1000.80942965,1,X-2025.06-SP3,ok,build/PE_W4A8_L4__T1p0ns/reports,330.239008,70.888999,17.563,,401.128007,
PE_W4A8_L4,L1,deployable_pe,packed_dot,,4,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W4A8 packed dot-product PE.,PE_W4A8_L4__T0p9ns,0.9,1111.111111111111,build/PE_W4A8_L4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,405.132007,664.0,0.0,5.40614e-05,0.8999459386,1111.17785759,1,X-2025.06-SP3,ok,build/PE_W4A8_L4__T0p9ns/reports,334.243008,70.888999,17.472,,405.132007,
PE_W8A8_L4,L1,deployable_pe,packed_dot,,8,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W8A8 packed dot-product PE.,PE_W8A8_L4__T2p0ns,2.0,500.0,build/PE_W8A8_L4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,590.954014,805.0,0.0,0.00375009,1.99624991,500.939283699,1,X-2025.06-SP3,ok,build/PE_W8A8_L4__T2p0ns/reports,520.065015,70.888999,13.559,,590.954014,
PE_W8A8_L4,L1,deployable_pe,packed_dot,,8,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W8A8 packed dot-product PE.,PE_W8A8_L4__T1p0ns,1.0,1000.0,build/PE_W8A8_L4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,619.710013,924.0,0.0,0.000952423,0.999047577,1000.95333097,1,X-2025.06-SP3,ok,build/PE_W8A8_L4__T1p0ns/reports,548.821014,70.888999,19.838,,619.710013,
PE_W8A8_L4,L1,deployable_pe,packed_dot,,8,8,,,signed_integer,,,,,40,4,,,,,,0,deployable_pe,Dedicated 4-lane W8A8 packed dot-product PE.,PE_W8A8_L4__T0p9ns,0.9,1111.111111111111,build/PE_W8A8_L4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,639.002014,956.0,0.0,0.000213981,0.899786019,1111.37534801,1,X-2025.06-SP3,ok,build/PE_W8A8_L4__T0p9ns/reports,568.113015,70.888999,23.842,,639.002014,
PE_W4A16_L2,L1,deployable_pe,packed_dot,,4,16,,,signed_integer,,,,,48,2,,,,,,0,deployable_pe,Dedicated 2-lane W4A16 integer payload PE; not a floating A16 PE.,PE_W4A16_L2__T2p0ns,2.0,500.0,build/PE_W4A16_L2__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,401.492007,627.0,0.0,0.00141823,1.99858177,500.3548091,1,X-2025.06-SP3,ok,build/PE_W4A16_L2__T2p0ns/reports,316.771008,84.720999,17.108,,401.492007,
PE_W4A16_L2,L1,deployable_pe,packed_dot,,4,16,,,signed_integer,,,,,48,2,,,,,,0,deployable_pe,Dedicated 2-lane W4A16 integer payload PE; not a floating A16 PE.,PE_W4A16_L2__T1p0ns,1.0,1000.0,build/PE_W4A16_L2__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,421.421006,730.0,0.0,0.000854135,0.999145865,1000.85486517,1,X-2025.06-SP3,ok,build/PE_W4A16_L2__T1p0ns/reports,336.700007,84.720999,22.841,,421.421006,
PE_W4A16_L2,L1,deployable_pe,packed_dot,,4,16,,,signed_integer,,,,,48,2,,,,,,0,deployable_pe,Dedicated 2-lane W4A16 integer payload PE; not a floating A16 PE.,PE_W4A16_L2__T0p9ns,0.9,1111.111111111111,build/PE_W4A16_L2__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,427.427006,733.0,0.0,0.000452638,0.899547362,1111.67020464,1,X-2025.06-SP3,ok,build/PE_W4A16_L2__T0p9ns/reports,342.706008,84.720999,22.295,,427.427006,
PE_RECONFIG_W4A4_W4A8_W8A8,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,0,deployable_pe,"One PE supporting W4A4, W4A8 and W8A8 modes.",PE_RECONFIG_W4A4_W4A8_W8A8__T2p0ns,2.0,500.0,build/PE_RECONFIG_W4A4_W4A8_W8A8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,898.352018,1328.0,0.0,0.00251615,1.99748385,500.629829873,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A4_W4A8_W8A8__T2p0ns/reports,827.463019,70.888999,29.211,,898.352018,
PE_RECONFIG_W4A4_W4A8_W8A8,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,0,deployable_pe,"One PE supporting W4A4, W4A8 and W8A8 modes.",PE_RECONFIG_W4A4_W4A8_W8A8__T1p0ns,1.0,1000.0,build/PE_RECONFIG_W4A4_W4A8_W8A8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,965.419017,1502.0,0.0,0.00084281,0.99915719,1000.84352093,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A4_W4A8_W8A8__T1p0ns/reports,894.530019,70.888999,42.496999,,965.419017,
PE_RECONFIG_W4A4_W4A8_W8A8,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,0,deployable_pe,"One PE supporting W4A4, W4A8 and W8A8 modes.",PE_RECONFIG_W4A4_W4A8_W8A8__T0p9ns,0.9,1111.111111111111,build/PE_RECONFIG_W4A4_W4A8_W8A8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1081.262018,1691.0,0.0,0.00020057,0.89979943,1111.35878359,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A4_W4A8_W8A8__T0p9ns/reports,1010.373019,70.888999,63.790999,,1081.262018,
PE_RECONFIG_W4A8_W8A8_SCALE,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,1,deployable_pe,Reconfigurable PE plus fixed-point post-accumulation scale/requant path.,PE_RECONFIG_W4A8_W8A8_SCALE__T2p0ns,2.0,500.0,build/PE_RECONFIG_W4A8_W8A8_SCALE__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1258.348026,1949.0,0.0,0.00129366,1.99870634,500.32362433,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A8_W8A8_SCALE__T2p0ns/reports,1187.459028,70.888999,38.128999,,1258.348026,
PE_RECONFIG_W4A8_W8A8_SCALE,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,1,deployable_pe,Reconfigurable PE plus fixed-point post-accumulation scale/requant path.,PE_RECONFIG_W4A8_W8A8_SCALE__T1p0ns,1.0,1000.0,build/PE_RECONFIG_W4A8_W8A8_SCALE__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1321.957028,2038.0,0.0,0.000637293,0.999362707,1000.6376994,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A8_W8A8_SCALE__T1p0ns/reports,1251.068029,70.888999,47.137999,,1321.957028,
PE_RECONFIG_W4A8_W8A8_SCALE,L1,deployable_pe,mixed_mode,,,,,,signed_integer_mixed,,,,,40,,,,,,,1,deployable_pe,Reconfigurable PE plus fixed-point post-accumulation scale/requant path.,PE_RECONFIG_W4A8_W8A8_SCALE__T0p9ns,0.9,1111.111111111111,build/PE_RECONFIG_W4A8_W8A8_SCALE__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1433.068027,2236.0,0.0,0.000171959,0.899828041,1111.32344674,1,X-2025.06-SP3,ok,build/PE_RECONFIG_W4A8_W8A8_SCALE__T0p9ns/reports,1362.179028,70.888999,54.326999,,1433.068027,
ARRAY_W4A4_4X4,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_4X4__T2p0ns,2.0,500.0,build/ARRAY_W4A4_4X4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1981.707014,2881.0,0.0,0.857455,1.142545,875.239049665,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_4X4__T2p0ns/reports,1207.115027,774.591988,71.161999,,1981.707014,
ARRAY_W4A4_4X4,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_4X4__T1p0ns,1.0,1000.0,build/ARRAY_W4A4_4X4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2070.705008,3147.0,0.0,0.00114596,0.99885404,1001.14727473,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_4X4__T1p0ns/reports,1296.11302,774.591988,108.289998,,2070.705008,
ARRAY_W4A4_4X4,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_4X4__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A4_4X4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2155.426011,3608.0,0.0,0.000161648,0.899838352,1111.31071239,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_4X4__T0p9ns/reports,1380.834023,774.591988,116.843998,,2155.426011,
