family_rank,family,source_block_mmd,variant_index,variant,source_node_id,source_layer_name,class,execution_owner_v5,execution_owner_v6,macro_op_v5,sequence_filename_v5,sequence_filename_v6,status,status_v6
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n053,Router projection,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n054,Sigmoid router scoring,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n055,Top-10 + renorm,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n056,Dispatch / gather,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n057,Routed Expert gate_up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n058,SiLU × up,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n059,Routed Expert down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n060,Expert weighting,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n061,Shared Expert gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n062,Shared Expert up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n063,Shared Expert SiLU × up,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n064,Shared Expert down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n065,Shared Expert gate projection,mac,SharedMatrixCore,SharedMatrixCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n066,Shared Expert gate Sigmoid,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n067,Scatter / weighted reduce,other,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n068,Routed + Shared Expert sum,plus,FeedForwardCore,FeedForwardCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n069,MLP-site write-gate injection into 4 residual branches,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
26,Qwen3.8-Flash-Next Hybrid MoE,26_qwen3_8_flash_next_hybrid_moe.mmd,2,QSA + Gated Residual + Top-10 Routed/Shared MoE,f26v02_n070,MLP-site 4-branch residual-state commit,state,OutputCommitCore,OutputCommitCore,OP_GR_QSA_MOE,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v5.mmd,26b_qwen3_8_flash_next_qsa_moe_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n001,4 residual streams,input,ActivationReadDmaCore,ActivationReadDmaCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n002,Attention-site mHC input RMSNorm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n003,Attention-site mHC F.linear(fn),mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n004,Attention-site Sigmoid pre weights,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n005,Attention-site 2 × Sigmoid post weights,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n006,Attention-site Softmax + Sinkhorn combine matrix,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n007,Attention-site 4-stream collapse,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n008,Input RMSNorm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n009,Q Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n010,K Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n011,V Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n012,Depthwise Conv1D,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n013,SiLU,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n014,Q L2Norm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n015,K L2Norm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n016,f_a_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n017,f_b_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n018,b_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n019,g_a_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n020,g_b_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n021,dt_bias + A_log,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n022,Exp forget decay,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n023,Safe lower-bound clamp,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n024,Sigmoid input gate β,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n025,Kimi Delta Attention — chunk / recurrent,mac,SequenceCore,SequenceCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n026,KDA recurrent state update,state,KVStateCore,SequenceCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,arithmetic_in_Sequence_state_storage_in_KVState
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n027,Gated RMSNorm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n028,O Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n029,Attention-site post × output + combᵀ × residual streams,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n030,Attention-site 4-stream residual commit,state,OutputCommitCore,OutputCommitCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n031,FFN-site mHC input RMSNorm,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n032,FFN-site mHC F.linear(fn),mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n033,FFN-site Sigmoid pre weights,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n034,FFN-site 2 × Sigmoid post weights,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n035,FFN-site Softmax + Sinkhorn combine matrix,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n036,FFN-site 4-stream collapse,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n037,RMSNorm 2,other,NormCore,NormCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n038,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n039,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n040,"Clamp gate≤10 / up∈[-10,10]",other,FeedForwardCore,FeedForwardCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n041,SiLU,other,FeedForwardCore,FeedForwardCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n042,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
27,GLM-5.3-Flash Hybrid MoE,27_glm5_3_flash_hybrid_moe.mmd,1,KDA + mHC + Dense SwiGLU,f27v01_n043,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MHC_KDA_DENSE,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v5.mmd,27a_glm5_3_flash_kda_dense_owner_timing_sequence_v6.mmd,new_family_official_source_mapping,mapped_from_single_block_atlas
